workload,i,j,intersects,dec_vert,dec_bytes,total_vert,cert_level_r,cert_level_s,eta_star,band_b,band_w,mbr_gap,size_v,margin,abs_margin,log_abs_margin,phi_pair,family
tiger_27137_d0.1,20,20,1,10,62,222,1,1,0.0015015712807869683,183,0.006256921289402922,0.0,222,0.002021079671765624,0.002021079671765624,-2.694416565870916,0.04504504504504504,tiger
tiger_27137_d0.1,21,21,1,21,105,148,2,3,0.00024067319446535832,122,0.0016428587888161796,0.0,148,0.0002666017639431973,0.0002666017639431973,-3.5741369798188054,0.14189189189189189,tiger
tiger_27137_d0.1,22,22,1,10,64,756,1,1,0.0015306861149296037,704,0.009985617033608096,0.0,756,0.003683607869326964,0.003683607869326964,-2.4337266077958444,0.013227513227513227,tiger
tiger_27137_d0.1,23,23,1,84,485,8292,0,0,0.011712712623472957,8284,0.011650319928480484,0.0,8292,0.006697568763670731,0.006697568763670731,-2.1740828187479373,0.010130246020260492,tiger
tiger_27137_d0.1,24,24,1,27,162,1350,3,2,0.00259621306499626,1298,0.008871445090843007,0.0,1350,0.002809225326819693,0.002809225326819693,-2.551413424663146,0.02,tiger
tiger_27137_d0.1,25,25,1,25,149,352,2,2,0.0007672162621351467,314,0.004378753361398711,0.0,352,0.0011868910412308957,0.0011868910412308957,-2.9255891478776044,0.07102272727272728,tiger
tiger_27137_d0.1,26,26,1,13,80,494,1,2,0.002936589288483161,463,0.013938967608835024,0.0,494,0.002139097102770389,0.002139097102770389,-2.669769500293151,0.02631578947368421,tiger
tiger_27137_d0.1,27,27,1,18,94,220,2,2,0.0002207345032064531,173,0.0018230895926776792,0.0,220,0.00030080627466713824,0.00030080627466713824,-3.5217131073783423,0.08181818181818182,tiger
tiger_27137_d0.1,28,28,1,23,119,208,1,1,0.00029367428606279905,161,0.0010053213630270513,0.0,208,0.00034324072258489635,0.00034324072258489635,-3.464401191164275,0.11057692307692307,tiger
tiger_27137_d0.1,29,29,1,10,68,440,1,1,0.0015950476821866425,391,0.006866886227227015,0.0,440,0.0021643294388466734,0.0021643294388466734,-2.6646766331134826,0.022727272727272728,tiger
tiger_27137_d0.1,30,30,1,10,64,124,1,1,0.00047722583263225515,93,0.0019661497908380803,0.0,124,0.0005006047324438635,0.0005006047324438635,-3.3005050482578966,0.08064516129032258,tiger
tiger_27137_d0.1,31,31,1,10,68,1966,0,1,0.0060170269059063195,1930,0.010989749624971144,0.0,1966,0.0034717887011955443,0.0034717887011955443,-2.459446714446854,0.00508646998982706,tiger
tiger_27137_d0.1,32,32,1,13,85,352,1,1,0.0009906944583875472,307,0.0034970478482418527,0.0,352,0.0017101935994488435,0.0017101935994488435,-2.7669547230304303,0.036931818181818184,tiger
tiger_27137_d0.1,33,33,1,22,130,634,0,0,0.0022551941935410116,602,0.0022551941935395055,0.0,634,0.001971145739665256,0.001971145739665256,-2.7052812640885158,0.03470031545741325,tiger
tiger_27137_d0.1,34,34,1,29,173,766,2,2,0.000945929350011854,736,0.016915317850988765,0.0,766,0.0017982682154851748,0.0017982682154851748,-2.7451455315949946,0.037859007832898174,tiger
tiger_27137_d0.1,35,35,1,10,64,114,1,1,0.00036820328053865155,81,0.001467455173382066,0.0,114,0.000503487588317974,0.000503487588317974,-3.298011230089805,0.08771929824561403,tiger
tiger_27137_d0.1,36,36,1,10,68,982,1,1,0.0028821993115206745,939,0.008867113769536214,0.0,982,0.002872611662953233,0.002872611662953233,-2.5417230804478037,0.010183299389002037,tiger
tiger_27137_d0.1,37,37,1,12,78,304,1,1,0.0011327398778725331,266,0.003634927922254118,0.0,304,0.0018116146018232464,0.0018116146018232464,-2.741934187271485,0.039473684210526314,tiger
tiger_27137_d0.1,38,38,1,17,95,220,1,2,0.000738415837670501,166,0.00239316529157456,0.0,220,0.0007986325838287966,0.0007986325838287966,-3.097652974228531,0.07727272727272727,tiger
tiger_27137_d0.1,39,39,1,10,68,420,1,1,0.0018353209202648627,394,0.0096352734910891,0.0,420,0.002596250089424466,0.002596250089424466,-2.5856534753308567,0.023809523809523808,tiger
tiger_27137_d0.1,40,40,1,14,92,624,1,1,0.0018257927950582414,591,0.004187946911683984,0.0,624,0.003996517627090521,0.003996517627090521,-2.39831826707655,0.022435897435897436,tiger
tiger_27137_d0.1,41,41,1,10,68,514,1,1,0.002420944396320498,484,0.0040146434905306855,0.0,514,0.0025310225850599666,0.0025310225850599666,-2.5967039793152957,0.019455252918287938,tiger
tiger_27137_d0.1,42,42,1,10,66,136,1,1,0.0007058142971608042,111,0.0016246434168446307,0.0,136,0.00111359444208559,0.00111359444208559,-2.9532729448880444,0.07352941176470588,tiger
tiger_27137_d0.1,43,43,1,20,124,596,1,1,0.0027244309016191226,577,0.014596173779455573,0.0,596,0.002893992248203214,0.002893992248203214,-2.538502636358924,0.03355704697986577,tiger
tiger_27137_d0.1,44,44,1,23,142,678,3,2,0.0015630451109122073,628,0.012372689900467684,0.0,678,0.0022118249553192203,0.0022118249553192203,-2.6552492460439687,0.03392330383480826,tiger
tiger_27137_d0.1,45,45,1,10,64,124,1,1,0.0005825210586086126,102,0.0018997149901062254,0.0,124,0.0006796134568462108,0.0006796134568462108,-3.167738029728715,0.08064516129032258,tiger
tiger_27137_d0.1,46,46,1,14,83,212,1,2,0.000959385432052026,159,0.0024713343858372996,0.0,212,0.0009656857254541242,0.0009656857254541242,-3.0151641877394098,0.0660377358490566,tiger
tiger_27137_d0.1,47,47,1,10,68,386,1,1,0.0015268711407623952,361,0.006373822294257148,0.0,386,0.0022060114550975936,0.0022060114550975936,-2.656392236543584,0.025906735751295335,tiger
tiger_27137_d0.1,48,48,1,45,234,218,2,2,0.0002598807418739816,193,0.005289328536400766,0.0,218,0.0003154066071920402,0.0003154066071920402,-3.501129211859132,0.20642201834862386,tiger
tiger_27137_d0.1,49,49,1,10,66,302,1,1,0.0028338371696234434,289,0.007851024598892191,0.0,302,0.003306332474341714,0.003306332474341714,-2.480653477157131,0.033112582781456956,tiger
tiger_27137_d0.1,50,50,1,10,66,758,1,1,0.003377071893525,718,0.014022666279522077,0.0,758,0.0037989765620867672,0.0037989765620867672,-2.420333385717058,0.013192612137203167,tiger
tiger_27137_d0.1,51,51,1,10,66,358,1,1,0.0008714351129680292,300,0.0020879175123952056,0.0,358,0.0021118005530564297,0.0021118005530564297,-2.6753471005145846,0.027932960893854747,tiger
tiger_27137_d0.1,52,52,1,12,75,268,2,2,0.0002681911955175623,239,0.0033057306393935028,0.0,268,0.00027819011799108754,0.00027819011799108754,-3.555658299735259,0.04477611940298507,tiger
tiger_27137_d0.1,53,53,1,10,63,324,1,1,0.0016432421690077304,299,0.01416746298294472,0.0,324,0.0035772864752400516,0.0035772864752400516,-2.44644627928955,0.030864197530864196,tiger
tiger_27137_d0.1,54,54,1,65,266,108,2,3,7.497362992181701e-05,44,0.0011446616092418037,0.0,108,4.427477671740627e-05,4.427477671740627e-05,-4.3538436105183775,0.6018518518518519,tiger
tiger_27137_d0.1,55,55,1,9,54,100,0,1,0.0004070851307418682,66,0.0004840077563728802,0.0,100,0.00046073264350192513,0.00046073264350192513,-3.3365510153905102,0.09,tiger
tiger_27137_d0.1,56,56,1,13,79,136,1,2,0.0005117691203218127,112,0.001455077317539006,0.0,136,0.0005883072356332504,0.0005883072356332504,-3.230395809422245,0.09558823529411764,tiger
tiger_27137_d0.1,57,57,1,10,67,114,1,1,0.000840507434908345,94,0.0024029192138478863,0.0,114,0.001096730617838453,0.001096730617838453,-2.95990003160356,0.08771929824561403,tiger
tiger_27137_d0.1,58,58,1,11,69,130,1,1,0.0008987543691826184,101,0.0020384432630996467,0.0,130,0.0006132739055209639,0.0006132739055209639,-3.2123455132108227,0.08461538461538462,tiger
tiger_27137_d0.1,59,59,1,10,64,406,1,1,0.0014133159530083776,370,0.008353182629195861,0.0,406,0.00185618478876174,0.00185618478876174,-2.731378790412976,0.024630541871921183,tiger
tiger_27137_d0.1,60,60,1,10,65,118,1,1,0.0008027956348876919,85,0.002112256802942748,0.0,118,0.0010070508757784604,0.0010070508757784604,-2.996948588089883,0.0847457627118644,tiger
tiger_27137_d0.1,61,61,1,10,66,296,1,1,0.0025218638056254588,281,0.006853743256898233,0.0,296,0.0015614999381188739,0.0015614999381188739,-2.8064580283664355,0.033783783783783786,tiger
tiger_27137_d0.1,62,62,1,10,64,132,1,1,0.0005896731239221131,104,0.0015005978298204014,0.0,132,0.0009601394362922631,0.0009601394362922631,-3.0176656914925446,0.07575757575757576,tiger
tiger_27137_d0.1,63,63,1,10,64,266,1,1,0.0010202944877269618,226,0.005189706627706761,0.0,266,0.0014186002868156959,0.0014186002868156959,-2.8481399563747316,0.03759398496240601,tiger
tiger_27137_d0.1,64,64,1,36,178,372,2,2,0.0002976773558710467,320,0.0039128345136833645,0.0,372,0.0005728088068555902,0.0005728088068555902,-3.241990312673541,0.0967741935483871,tiger
tiger_27137_d0.1,65,65,1,24,122,230,2,2,0.0002706546195615438,175,0.001961643443654615,0.0,230,0.00028727373464389926,0.00028727373464389926,-3.541704078102499,0.10434782608695652,tiger
tiger_27137_d0.1,66,66,1,13,74,114,2,1,0.0005934382797874145,84,0.001687855088824971,0.0,114,0.0003985611013592144,0.0003985611013592144,-3.399505088613616,0.11403508771929824,tiger
tiger_27137_d0.1,67,67,1,10,64,108,1,1,0.0009187912294359817,78,0.0035918829154787924,0.0,108,0.001425874961786832,0.001425874961786832,-2.845918556779103,0.09259259259259259,tiger
tiger_27137_d0.1,68,68,1,10,63,150,1,1,0.00046426154333515746,103,0.001152333798509847,0.0,150,0.000747076320062111,0.000747076320062111,-3.1266350285420477,0.06666666666666667,tiger
tiger_27137_d0.1,69,69,1,14,92,1254,1,1,0.002804211155110857,1197,0.008516741719186103,0.0,1254,0.001950292702660629,0.001950292702660629,-2.709900203999025,0.011164274322169059,tiger
tiger_27137_d0.1,70,70,1,10,64,294,1,1,0.0007191272897285622,242,0.0032482392310883867,0.0,294,0.0009267571025612865,0.0009267571025612865,-3.033034076433392,0.034013605442176874,tiger
tiger_27137_d0.1,71,71,1,12,79,146,1,1,0.000983019704468227,131,0.0018775078849122488,0.0,146,0.0008082848002010599,0.0008082848002010599,-3.092435587496847,0.0821917808219178,tiger
tiger_27137_d0.1,72,72,1,11,66,138,1,2,0.0005593924212608999,110,0.0018277704998153682,0.0,138,0.0005443642202228305,0.0005443642202228305,-3.264110426885536,0.07971014492753623,tiger
tiger_27137_d0.1,73,73,1,10,67,254,1,1,0.0014952762619817302,209,0.003594399145850862,0.0,254,0.0017936811885628742,0.0017936811885628742,-2.7462547463073537,0.03937007874015748,tiger
tiger_27137_d0.1,74,74,1,8,55,384,0,0,0.003204680468671492,361,0.0031817207941754484,0.0,384,0.001958177476673739,0.001958177476673739,-2.7081479488549793,0.020833333333333332,tiger
tiger_27137_d0.1,75,75,1,10,64,178,1,1,0.0005518534514614834,140,0.003126791682487868,0.0,178,0.0009938862872102266,0.0009938862872102266,-3.00266330094251,0.056179775280898875,tiger
tiger_27137_d0.1,76,76,1,11,72,280,1,0,0.0017167209096158131,249,0.0017167209096158131,0.0,280,0.0016354638633320712,0.0016354638633320712,-2.78635904719449,0.039285714285714285,tiger
tiger_27137_d0.1,77,77,1,10,68,310,1,1,0.0012158113331626262,276,0.0068483178138134156,0.0,310,0.0022778784384898253,0.0022778784384898253,-2.6424694560547364,0.03225806451612903,tiger
tiger_27137_d0.1,78,78,1,10,66,430,1,1,0.0028589240017059896,377,0.006991279229960924,0.0,430,0.004719987373852228,0.004719987373852228,-2.32605916302679,0.023255813953488372,tiger
tiger_27137_d0.1,79,79,1,17,99,190,2,2,0.00027636660075265525,155,0.0022091672878340306,0.0,190,0.00034034042802437084,0.00034034042802437084,-3.4680864580176536,0.08947368421052632,tiger
tiger_27137_d0.1,80,80,1,50,288,1452,3,3,0.0007410828091720899,1391,0.007711916389624178,0.0,1452,0.00039620248483936333,0.00039620248483936333,-3.402082803954131,0.03443526170798898,tiger
tiger_27137_d0.1,81,81,1,10,62,132,1,1,0.0005077468510698759,88,0.0017212544543326034,0.0,132,0.00029321487878139295,0.00029321487878139295,-3.532813994320885,0.07575757575757576,tiger
tiger_27137_d0.1,82,82,1,10,66,674,1,1,0.0008580168477747018,629,0.002809459894581144,0.0,674,0.0010997885773458961,0.0010997885773458961,-2.958690794917014,0.01483679525222552,tiger
tiger_27137_d0.1,83,83,1,12,78,252,1,1,0.0006594116919836896,223,0.0030299121092160386,0.0,252,0.001644061702595453,0.001644061702595453,-2.7840818869005055,0.047619047619047616,tiger
tiger_27137_d0.1,84,84,1,10,62,102,1,1,0.00031941520041649983,63,0.0012786977245520688,0.0,102,0.0004802648579141583,0.0004802648579141583,-3.3185191896217128,0.09803921568627451,tiger
tiger_27137_d0.1,85,85,1,28,131,188,2,1,0.00026761514472112665,137,0.000592785951902429,0.0,188,0.0002691203761495388,0.0002691203761495388,-3.5700534172546226,0.14893617021276595,tiger
tiger_27137_d0.1,86,86,1,40,200,516,1,2,0.000549597021427043,454,0.0009275757266879318,0.0,516,0.00031742711834802513,0.00031742711834802513,-3.4983559720989117,0.07751937984496124,tiger
tiger_27137_d0.1,87,87,1,14,84,152,1,2,0.0008904719837000874,105,0.0012154197583046727,0.0,152,0.0006790123593328026,0.0006790123593328026,-3.168122320011881,0.09210526315789473,tiger
tiger_27137_d0.1,88,88,1,58,319,6644,0,0,0.007155531636521291,6600,0.007155531636521291,0.0,6644,0.0038965864880160677,0.0038965864880160677,-2.40931567967488,0.008729680915111379,tiger
tiger_27137_d0.1,89,89,1,10,58,116,1,1,0.00021149676893121602,69,0.0014068687041746274,0.0,116,0.00032259831332517326,0.00032259831332517326,-3.4913379062625816,0.08620689655172414,tiger
tiger_27137_d0.1,90,90,1,10,66,374,1,1,0.0012909637967960053,311,0.0050895383348417795,0.0,374,0.0019724981643826265,0.0019724981643826265,-2.7049833920549538,0.026737967914438502,tiger
tiger_27137_d0.1,91,91,1,100,402,100,3,3,0.0,31,0.0010883404798117601,0.0,100,5.4983393855858834e-05,5.4983393855858834e-05,-4.259768448893254,1.0,tiger
tiger_27137_d0.1,92,92,1,20,127,652,2,3,0.002533806034634256,619,0.01044410460498717,0.0,652,0.0019780992441594944,0.0019780992441594944,-2.7037519227773332,0.03067484662576687,tiger
tiger_27137_d0.1,93,93,1,14,90,708,1,1,0.0018754659569405782,669,0.00774390594929169,0.0,708,0.0020752661908170584,0.0020752661908170584,-2.682926188965063,0.01977401129943503,tiger
tiger_27137_d0.1,94,94,1,23,132,360,1,2,0.0009385540956290092,275,0.0027845837710865893,0.0,360,0.000791216880098114,0.000791216880098114,-3.1017044553725186,0.06388888888888888,tiger
tiger_27137_d0.1,95,95,1,12,76,146,2,2,0.0005907298911954944,120,0.0032800873463923797,0.0,146,0.0008103165715236975,0.0008103165715236975,-3.0913452788492823,0.0821917808219178,tiger
tiger_27137_d0.1,96,96,1,78,456,4110,2,1,0.003474168282646886,4092,0.010953271657359863,0.0,4110,0.005240572009462777,0.005240572009462777,-2.280621307018285,0.01897810218978102,tiger
tiger_27137_d0.1,97,97,1,17,95,118,2,2,0.0002651948751454997,95,0.002711366292956461,0.0,118,0.0006146699497578471,0.0006146699497578471,-3.211358017624285,0.1440677966101695,tiger
tiger_27137_d0.1,98,98,1,10,62,212,1,1,0.0010782435413119375,164,0.0028439921900137283,0.0,212,0.0013913736975693827,0.0013913736975693827,-2.856556210461008,0.04716981132075472,tiger
tiger_27137_d0.1,99,99,1,11,66,114,1,1,0.00027322773061083953,81,0.0011313204093068754,0.0,114,0.00034737741612728135,0.00034737741612728135,-3.459198418289021,0.09649122807017543,tiger
tiger_27137_d0.1,100,100,1,10,66,556,1,1,0.0016630765045874876,506,0.00835816415968939,0.0,556,0.0021565778182333307,0.0021565778182333307,-2.6662348658955635,0.017985611510791366,tiger
tiger_27137_d0.1,101,102,1,1413,5582,1809,6,4,9.735594635766628e-05,12,0.00565021095154615,0.0,1809,7.16532301986288e-05,7.16532301986288e-05,-4.144764220338608,0.7810945273631841,tiger
tiger_27137_d0.1,101,101,1,54,305,2660,2,1,0.004371773717252677,2616,0.011010580255614919,0.0,2660,0.0026164383486824566,0.0026164383486824566,-2.582289493948643,0.02030075187969925,tiger
tiger_27137_d0.1,102,102,1,14,84,958,1,1,0.0040630529307977194,899,0.0040630529307977194,0.0,958,0.004105368198540818,0.004105368198540818,-2.3866478860822298,0.014613778705636743,tiger
tiger_27137_d0.1,103,103,1,12,72,132,1,2,0.0005280409582451659,94,0.0019050912425392487,0.0,132,0.000768913166357639,0.000768913166357639,-3.1141227018977586,0.09090909090909091,tiger
tiger_27137_d0.1,104,104,1,17,96,312,2,1,0.0007132763956888662,246,0.0015651680777273693,0.0,312,0.000954348589566693,0.000954348589566693,-3.0202929635482656,0.05448717948717949,tiger
tiger_27137_d0.1,105,105,1,18,90,122,1,1,9.732152565356518e-05,22,0.00026564738660125176,0.0,122,0.00023087525654225428,0.00023087525654225428,-3.636622607094236,0.14754098360655737,tiger
tiger_27137_d0.1,106,106,1,10,68,584,1,1,0.0017148346319022913,524,0.0053161800920094905,0.0,584,0.00255593261926839,0.00255593261926839,-2.5924505992739424,0.017123287671232876,tiger
tiger_27137_d0.1,107,107,1,14,72,130,1,1,0.00029667574511875005,90,0.0006529081099196338,0.0,130,0.0002866216998763196,0.0002866216998763196,-3.542690931126219,0.1076923076923077,tiger
tiger_27137_d0.1,108,108,1,10,63,106,1,1,0.00026024987992950187,74,0.0007642479092051436,0.0,106,0.00055857541626434,0.00055857541626434,-3.252918181383619,0.09433962264150944,tiger
tiger_27137_d0.1,109,109,1,35,201,146,2,2,0.0007683295377841439,130,0.004172228407468712,0.0,146,0.0006516543461847137,0.0006516543461847137,-3.185982703218373,0.23972602739726026,tiger
tiger_27137_d0.1,110,110,1,14,86,416,2,2,0.0008317997649950834,374,0.004052959906042484,0.0,416,0.0014772666355329569,0.0014772666355329569,-2.8305411104268017,0.03365384615384615,tiger
tiger_27137_d0.1,111,111,1,70,384,3124,0,0,0.004770971075161723,3075,0.004764620293694497,0.0,3124,0.003277813057853775,0.003277813057853775,-2.484415818862944,0.02240717029449424,tiger
tiger_27137_d0.1,112,112,1,12,78,212,2,1,0.0006623752712861798,186,0.002085401696151461,0.0,212,0.0007808516212857279,0.0007808516212857279,-3.1074314830811867,0.05660377358490566,tiger
tiger_27137_d0.1,114,114,1,10,65,244,1,1,0.000828239157865161,202,0.0022951261898099145,0.0,244,0.001168607581141524,0.001168607581141524,-2.932331300233913,0.040983606557377046,tiger
tiger_27137_d0.1,115,115,1,20,122,408,2,2,0.0009647922170981611,353,0.005840283640372645,0.0,408,0.0013839852397459246,0.0013839852397459246,-2.8588685413075705,0.049019607843137254,tiger
tiger_27137_d0.1,116,116,1,12,76,422,1,1,0.0009374513212601701,392,0.0014471724154365376,0.0,422,0.0012597168772919022,0.0012597168772919022,-2.899727051717312,0.02843601895734597,tiger
tiger_27137_d0.1,117,117,1,14,84,128,1,1,0.00023689467237976742,81,0.0008672495725454674,0.0,128,0.0006066062918650046,0.0006066062918650046,-3.2170930886802003,0.109375,tiger
tiger_27137_d0.1,118,118,1,10,66,180,1,1,0.0007089117736227294,150,0.004832342948808891,0.0,180,0.0015073874623314962,0.0015073874623314962,-2.8217751009977525,0.05555555555555555,tiger
tiger_27137_d0.1,119,119,1,10,68,178,1,1,0.0007959755395422342,138,0.00236629471481859,0.0,178,0.0018361746325064388,0.0018361746325064388,-2.736086016619794,0.056179775280898875,tiger
tiger_27137_d0.1,120,120,1,10,64,152,1,1,0.0003977708174905842,113,0.002425636823595417,0.0,152,0.0007633332031389273,0.0007633332031389273,-3.117285845884258,0.06578947368421052,tiger
tiger_27137_d0.1,121,121,1,22,112,184,2,2,0.0002700612388517497,147,0.0019826214969096197,0.0,184,0.00026337025131995684,0.00026337025131995684,-3.5794332801824345,0.11956521739130435,tiger
tiger_27137_d0.1,122,122,1,22,119,164,2,2,0.00022315770042369613,119,0.0010796709219591508,0.0,164,0.00039108266889929767,0.00039108266889929767,-3.407731428573213,0.13414634146341464,tiger
tiger_27137_d0.1,123,123,1,20,92,100,2,1,0.00019825595648970687,46,0.0006838468471875796,0.0,100,0.00022827571623054176,0.00022827571623054176,-3.6415402840142255,0.2,tiger
tiger_27137_d0.1,124,124,1,10,65,138,1,1,0.00044787806253730614,114,0.0033132295423043425,0.0,138,0.0009113905331962169,0.0009113905331962169,-3.040295486361095,0.07246376811594203,tiger
tiger_27137_d0.1,125,125,1,12,78,258,1,1,0.0009985534537548884,221,0.0029877777954121494,0.0,258,0.0012820688889586078,0.0012820688889586078,-2.8920886380581883,0.046511627906976744,tiger
tiger_27137_d0.1,126,126,1,405,2014,11634,0,0,0.014528098250587217,11567,0.014528098250584227,0.0,11634,0.013960260764016888,0.013960260764016888,-1.855106469409834,0.03481175863847344,tiger
tiger_27137_d0.1,127,127,1,16,102,246,1,1,0.000980928302942028,216,0.002655684324694682,0.0,246,0.0008081611145664998,0.0008081611145664998,-3.0925020493414754,0.06504065040650407,tiger
tiger_27137_d0.1,128,128,1,16,89,252,2,0,0.0006587955723640504,227,0.0019868384528526277,0.0,252,0.00048473715624962327,0.00048473715624962327,-3.3144936884060527,0.06349206349206349,tiger
tiger_27137_d0.1,129,129,1,10,64,162,1,1,0.00046827250246099717,127,0.003829835545747274,0.0,162,0.000571650098353662,0.000571650098353662,-3.2428697166910996,0.06172839506172839,tiger
tiger_27137_d0.1,130,130,1,22,121,258,2,1,0.0005933558705776008,217,0.002321638519570018,0.0,258,0.0004076202840474464,0.0004076202840474464,-3.3897442116504926,0.08527131782945736,tiger
tiger_27137_d0.1,131,131,1,28,175,264,1,1,0.002607710319436481,243,0.003491527207174133,0.0,264,0.0019749228389937057,0.0019749228389937057,-2.7044498675410997,0.10606060606060606,tiger
tiger_27137_d0.1,132,132,1,11,69,102,1,2,0.0004259285281762689,66,0.0021258527700668693,0.0,102,0.0006231101938739493,0.0006231101938739493,-3.2054351430779633,0.10784313725490197,tiger
tiger_27137_d0.1,133,133,1,10,66,164,1,1,0.0009531476708618339,132,0.0033179894478643462,0.0,164,0.0013408819395789098,0.0013408819395789098,-2.8726094583991273,0.06097560975609756,tiger
tiger_27137_d0.1,134,134,1,356,1908,7920,0,0,0.007041678979053629,7883,0.007041678979047904,0.0,7920,0.006642185254105454,0.006642185254105454,-2.177689015797547,0.04494949494949495,tiger
tiger_27137_d0.1,135,135,1,26,154,520,2,2,0.0008542785752426182,488,0.007488106536568056,0.0,520,0.001644088578020967,0.001644088578020967,-2.784074787560149,0.05,tiger
tiger_27137_d0.1,136,136,1,15,89,142,2,2,0.0002880059814314462,84,0.0014408310102182688,0.0,142,0.0002576789892314186,0.0002576789892314186,-3.5889209900580568,0.1056338028169014,tiger
tiger_27137_d0.1,137,137,1,10,64,204,1,1,0.0010576166757309006,170,0.003463964495637421,0.0,204,0.0009185154715156711,0.0009185154715156711,-3.036913523548069,0.049019607843137254,tiger
tiger_27137_d0.1,138,138,1,16,102,104,1,1,0.0009315022310540365,93,0.0023813594033282454,0.0,104,0.0012024108097764667,0.0012024108097764667,-2.9199471276977134,0.15384615384615385,tiger
tiger_27137_d0.1,139,139,1,12,70,150,2,1,0.0006428377490540284,106,0.0015823735568046427,0.0,150,0.0007578353795152298,0.0007578353795152298,-3.120425122993666,0.08,tiger
tiger_27137_d0.1,140,140,1,10,68,234,1,1,0.0007777789391438872,194,0.0028103716279208025,0.0,234,0.001614219070336,0.001614219070336,-2.7920375259856436,0.042735042735042736,tiger
